v(drain) v(gate) v(source) i(vd) i(vg) i(vs) i(vb)
0.35 0.0 0.65 1.492634e-05 2.689807e-11 -1.49264e-05 -4.14668e-14
0.4 0.0 0.65 1.33945e-05 2.743362e-11 -1.33945e-05 -3.30569e-14
0.45 0.0 0.65 1.186422e-05 2.821336e-11 -1.18643e-05 -2.6229e-14
0.5 0.0 0.65 1.020958e-05 2.931028e-11 -1.02096e-05 -2.06501e-14
0.55 0.0 0.65 8.050606e-06 3.082844e-11 -8.05064e-06 -1.69864e-14
0.6 0.0 0.65 4.774139e-06 3.285136e-11 -4.77417e-06 -1.46549e-14
0.65 0.0 0.65 -1.76725e-11 3.535795e-11 -1.76725e-11 -1.30451e-14
0.7 0.0 0.65 -7.56461e-06 4.684508e-11 7.564568e-06 -3.24463e-14
0.75 0.0 0.65 -1.86615e-05 6.137962e-11 1.866143e-05 -8.71525e-14
0.8 0.0 0.65 -3.24561e-05 7.960152e-11 3.2456e-05 -2.37865e-13
0.85 0.0 0.65 -4.8244e-05 1.022687e-10 4.824388e-05 -6.48009e-13
0.9 0.0 0.65 -6.5533e-05 1.305354e-10 6.553291e-05 -1.75582e-12
0.95 0.0 0.65 -8.39819e-05 1.664012e-10 8.398179e-05 -4.71637e-12
1.0 0.0 0.65 -0.000103344 2.137964e-10 0.0001033433 -1.2476e-11
1.05 0.0 0.65 -0.000123431 2.809401e-10 0.0001234306 -3.21146e-11
1.1 0.0 0.65 -0.000144099 3.845041e-10 0.0001440982 -7.89916e-11
0.0 0.0 0.7 4.292233e-05 3.921223e-11 -4.29224e-05 -2.91323e-13
0.05 0.0 0.7 4.055495e-05 3.901778e-11 -4.0555e-05 -2.54324e-13
0.1 0.0 0.7 3.823527e-05 3.874869e-11 -3.82353e-05 -2.20796e-13
0.15 0.0 0.7 3.596122e-05 3.843006e-11 -3.59613e-05 -1.90375e-13
0.2 0.0 0.7 3.373093e-05 3.824998e-11 -3.3731e-05 -1.62981e-13
0.25 0.0 0.7 3.154138e-05 3.821215e-11 -3.15414e-05 -1.38223e-13
0.3 0.0 0.7 2.938671e-05 3.830262e-11 -2.93867e-05 -1.1624e-13
0.35 0.0 0.7 2.725515e-05 3.855264e-11 -2.72552e-05 -9.66172e-14
0.4 0.0 0.7 2.51217e-05 3.900251e-11 -2.51217e-05 -7.96585e-14
0.45 0.0 0.7 2.292758e-05 3.970634e-11 -2.29276e-05 -6.4837e-14
0.5 0.0 0.7 2.0519e-05 4.074361e-11 -2.0519e-05 -5.27911e-14
0.55 0.0 0.7 1.751648e-05 4.222617e-11 -1.75165e-05 -4.35207e-14
0.6 0.0 0.7 1.333827e-05 4.424572e-11 -1.33383e-05 -3.71092e-14
0.65 0.0 0.7 7.564568e-06 4.684508e-11 -7.56461e-06 -3.24463e-14
0.7 0.0 0.7 -2.49783e-11 4.998535e-11 -2.49783e-11 -2.88936e-14
0.75 0.0 0.7 -1.03064e-05 6.467616e-11 1.030635e-05 -7.69107e-14
0.8 0.0 0.7 -2.35914e-05 8.296399e-11 2.359134e-05 -2.10276e-13
0.85 0.0 0.7 -3.90645e-05 1.056891e-10 3.90644e-05 -5.7504e-13
0.9 0.0 0.7 -5.61715e-05 1.339415e-10 5.617139e-05 -1.56286e-12
0.95 0.0 0.7 -7.45336e-05 1.695887e-10 7.453341e-05 -4.2101e-12
1.0 0.0 0.7 -9.38817e-05 2.16258e-10 9.388149e-05 -1.11746e-11
1.05 0.0 0.7 -0.000114016 2.815162e-10 0.0001140155 -2.8901e-11
1.1 0.0 0.7 -0.000134781 3.808434e-10 0.0001347807 -7.15757e-11
0.0 0.0 0.75 6.049183e-05 5.49753e-11 -6.04919e-05 -6.01519e-13
0.05 0.0 0.75 5.780856e-05 5.463386e-11 -5.78086e-05 -5.30936e-13
0.1 0.0 0.75 5.515975e-05 5.422229e-11 -5.51598e-05 -4.66738e-13
0.15 0.0 0.75 5.254043e-05 5.376556e-11 -5.25405e-05 -4.08562e-13
0.2 0.0 0.75 4.994616e-05 5.345175e-11 -4.99462e-05 -3.55743e-13
0.25 0.0 0.75 4.737082e-05 5.328476e-11 -4.73709e-05 -3.08115e-13
0.3 0.0 0.75 4.480418e-05 5.325121e-11 -4.48042e-05 -2.65205e-13
0.35 0.0 0.75 4.222781e-05 5.338348e-11 -4.22279e-05 -2.2668e-13
0.4 0.0 0.75 3.960592e-05 5.372419e-11 -3.9606e-05 -1.92374e-13
0.45 0.0 0.75 3.686241e-05 5.433181e-11 -3.68625e-05 -1.62204e-13
0.5 0.0 0.75 3.382295e-05 5.529295e-11 -3.3823e-05 -1.36502e-13
0.55 0.0 0.75 3.011387e-05 5.672939e-11 -3.01139e-05 -1.15769e-13
0.6 0.0 0.75 2.519595e-05 5.874599e-11 -2.5196e-05 -9.9698e-14
0.65 0.0 0.75 1.866143e-05 6.137962e-11 -1.86615e-05 -8.71525e-14
0.7 0.0 0.75 1.030635e-05 6.467616e-11 -1.03064e-05 -7.69107e-14
0.75 0.0 0.75 -3.42578e-11 6.858399e-11 -3.42578e-11 -6.84452e-14
0.8 0.0 0.75 -1.28095e-05 8.70972e-11 1.280938e-05 -1.86573e-13
0.85 0.0 0.75 -2.80267e-05 1.099053e-10 2.80266e-05 -5.10925e-13
0.9 0.0 0.75 -4.50134e-05 1.382055e-10 4.501328e-05 -1.392e-12
0.95 0.0 0.75 -6.33427e-05 1.737401e-10 6.334258e-05 -3.75922e-12
1.0 0.0 0.75 -8.272e-05 2.198628e-10 8.271975e-05 -1.00076e-11
1.05 0.0 0.75 -0.000102932 2.835417e-10 0.0001029314 -2.59966e-11
1.1 0.0 0.75 -0.000123816 3.791311e-10 0.0001238161 -6.48034e-11
0.0 0.0 0.8 7.933359e-05 7.501081e-11 -7.93337e-05 -1.33837e-12
0.05 0.0 0.8 7.639504e-05 7.444856e-11 -7.63951e-05 -1.18905e-12
0.1 0.0 0.8 7.348187e-05 7.382608e-11 -7.34819e-05 -1.05385e-12
0.15 0.0 0.8 7.05858e-05 7.316779e-11 -7.05859e-05 -9.31477e-13
0.2 0.0 0.8 6.769967e-05 7.266141e-11 -6.76997e-05 -8.21038e-13
0.25 0.0 0.8 6.481446e-05 7.231079e-11 -6.48145e-05 -7.21312e-13
0.3 0.0 0.8 6.191605e-05 7.210286e-11 -6.19161e-05 -6.31328e-13
0.35 0.0 0.8 5.898031e-05 7.207108e-11 -5.89804e-05 -5.50504e-13
0.4 0.0 0.8 5.596299e-05 7.226024e-11 -5.59631e-05 -4.77979e-13
0.45 0.0 0.8 5.277646e-05 7.273294e-11 -5.27765e-05 -4.13725e-13
0.5 0.0 0.8 4.923742e-05 7.358258e-11 -4.92375e-05 -3.5752e-13
0.55 0.0 0.8 4.498675e-05 7.494185e-11 -4.49868e-05 -3.09697e-13
0.6 0.0 0.8 3.952288e-05 7.693401e-11 -3.9523e-05 -2.7045e-13
0.65 0.0 0.8 3.2456e-05 7.960152e-11 -3.24561e-05 -2.37865e-13
0.7 0.0 0.8 2.359134e-05 8.296399e-11 -2.35914e-05 -2.10276e-13
0.75 0.0 0.8 1.280938e-05 8.70972e-11 -1.28095e-05 -1.86573e-13
0.8 0.0 0.8 -4.58801e-11 9.192616e-11 -4.58801e-11 -1.65923e-13
0.85 0.0 0.8 -1.50384e-05 1.15028e-10 1.503829e-05 -4.54581e-13
0.9 0.0 0.8 -3.19877e-05 1.433977e-10 3.198755e-05 -1.24051e-12
0.95 0.0 0.8 -5.03611e-05 1.788912e-10 5.036088e-05 -3.35681e-12
1.0 0.0 0.8 -6.98323e-05 2.246047e-10 6.983213e-05 -8.96061e-12
1.05 0.0 0.8 -9.01724e-05 2.869576e-10 9.017213e-05 -2.33725e-11
1.1 0.0 0.8 -0.000111213 3.792492e-10 0.0001112123 -5.8625e-11
0.0 0.0 0.85 9.908757e-05 1.007204e-10 -9.90877e-05 -3.19886e-12
0.05 0.0 0.85 9.593278e-05 9.97846e-11 -9.59329e-05 -2.85266e-12
0.1 0.0 0.85 9.279789e-05 9.88113e-11 -9.2798e-05 -2.54088e-12
0.15 0.0 0.85 8.967065e-05 9.782315e-11 -8.96707e-05 -2.25997e-12
0.2 0.0 0.85 8.654116e-05 9.700649e-11 -8.65413e-05 -2.00659e-12
0.25 0.0 0.85 8.339779e-05 9.63642e-11 -8.33979e-05 -1.77866e-12
0.3 0.0 0.85 8.022335e-05 9.588278e-11 -8.02234e-05 -1.57344e-12
0.35 0.0 0.85 7.698952e-05 9.559601e-11 -7.69896e-05 -1.38894e-12
0.4 0.0 0.85 7.364655e-05 9.555019e-11 -7.36466e-05 -1.22355e-12
0.45 0.0 0.85 7.010107e-05 9.581117e-11 -7.01012e-05 -1.07578e-12
0.5 0.0 0.85 6.617014e-05 9.647801e-11 -6.61702e-05 -9.44855e-13
0.55 0.0 0.85 6.151507e-05 9.7694e-11 -6.15152e-05 -8.30558e-13
0.6 0.0 0.85 5.566603e-05 9.960474e-11 -5.56661e-05 -7.32303e-13
0.65 0.0 0.85 4.824388e-05 1.022687e-10 -4.8244e-05 -6.48009e-13
0.7 0.0 0.85 3.90644e-05 1.056891e-10 -3.90645e-05 -5.7504e-13
0.75 0.0 0.85 2.80266e-05 1.099053e-10 -2.80267e-05 -5.10925e-13
0.8 0.0 0.85 1.503829e-05 1.15028e-10 -1.50384e-05 -4.54581e-13
0.85 0.0 0.85 -6.02706e-11 1.209459e-10 -6.02706e-11 -4.04787e-13
0.9 0.0 0.85 -1.70136e-05 1.49664e-10 1.701343e-05 -1.10578e-12
0.95 0.0 0.85 -3.55273e-05 1.851429e-10 3.552714e-05 -2.99732e-12
1.0 0.0 0.85 -5.51783e-05 2.305482e-10 5.517803e-05 -8.02125e-12
1.05 0.0 0.85 -7.5719e-05 2.917817e-10 7.571874e-05 -2.10029e-11
1.1 0.0 0.85 -9.69727e-05 3.811539e-10 9.697241e-05 -5.29941e-11
0.0 0.0 0.9 0.0001195292 1.347278e-10 -0.000119529 -7.98719e-12
0.05 0.0 0.9 0.0001161848 1.330775e-10 -0.000116185 -7.14506e-12
0.1 0.0 0.9 0.0001128584 1.314425e-10 -0.000112859 -6.38661e-12
0.15 0.0 0.9 0.000109533 1.298413e-10 -0.000109533 -5.70352e-12
0.2 0.0 0.9 0.0001061955 1.284562e-10 -0.000106196 -5.08882e-12
0.25 0.0 0.9 0.000102832 1.27287e-10 -0.000102832 -4.53571e-12
0.3 0.0 0.9 9.94231e-05 1.263176e-10 -9.94232e-05 -4.03821e-12
0.35 0.0 0.9 9.593766e-05 1.255803e-10 -9.59378e-05 -3.59135e-12
0.4 0.0 0.9 9.232302e-05 1.25121e-10 -9.23231e-05 -3.19006e-12
0.45 0.0 0.9 8.848448e-05 1.250071e-10 -8.84846e-05 -2.83054e-12
0.5 0.0 0.9 8.424542e-05 1.253412e-10 -8.42455e-05 -2.50983e-12
0.55 0.0 0.9 7.929087e-05 1.262752e-10 -7.9291e-05 -2.22544e-12
0.6 0.0 0.9 7.317913e-05 1.279783e-10 -7.31793e-05 -1.97531e-12
0.65 0.0 0.9 6.553291e-05 1.305354e-10 -6.5533e-05 -1.75582e-12
0.7 0.0 0.9 5.617139e-05 1.339415e-10 -5.61715e-05 -1.56286e-12
0.75 0.0 0.9 4.501328e-05 1.382055e-10 -4.50134e-05 -1.392e-12
0.8 0.0 0.9 3.198755e-05 1.433977e-10 -3.19877e-05 -1.24051e-12
0.85 0.0 0.9 1.701343e-05 1.49664e-10 -1.70136e-05 -1.10578e-12
0.9 0.0 0.9 -7.79287e-11 1.568433e-10 -7.79287e-11 -9.85878e-13
0.95 0.0 0.9 -1.8768e-05 1.926777e-10 1.876784e-05 -2.67628e-12
1.0 0.0 0.9 -3.87012e-05 2.378227e-10 3.870098e-05 -7.17862e-12
1.05 0.0 0.9 -5.95323e-05 2.981035e-10 5.953205e-05 -1.88646e-11
1.1 0.0 0.9 -8.10757e-05 3.848845e-10 8.107539e-05 -4.78676e-11
0.0 0.0 0.95 0.0001405074 1.82449e-10 -0.000140508 -2.0173e-11
0.05 0.0 0.95 0.0001369916 1.793135e-10 -0.000136992 -1.81127e-11
0.1 0.0 0.95 0.0001334961 1.76313e-10 -0.000133496 -1.62512e-11
0.15 0.0 0.95 0.0001299976 1.734561e-10 -0.000129998 -1.45708e-11
0.2 0.0 0.95 0.0001264796 1.709164e-10 -0.00012648 -1.30546e-11
0.25 0.0 0.95 0.000122926 1.686858e-10 -0.000122926 -1.16874e-11
0.3 0.0 0.95 0.0001193155 1.667415e-10 -0.000119316 -1.04554e-11
0.35 0.0 0.95 0.0001156155 1.651102e-10 -0.000115616 -9.34597e-12
0.4 0.0 0.95 0.0001117724 1.638338e-10 -0.000111773 -8.34777e-12
0.45 0.0 0.95 0.0001076931 1.62977e-10 -0.000107693 -7.45071e-12
0.5 0.0 0.95 0.0001032107 1.626424e-10 -0.000103211 -6.64613e-12
0.55 0.0 0.95 9.803541e-05 1.629865e-10 -9.80356e-05 -5.9267e-12
0.6 0.0 0.95 9.175287e-05 1.641996e-10 -9.1753e-05 -5.28574e-12
0.65 0.0 0.95 8.398179e-05 1.664012e-10 -8.39819e-05 -4.71637e-12
0.7 0.0 0.95 7.453341e-05 1.695887e-10 -7.45336e-05 -4.2101e-12
0.75 0.0 0.95 6.334258e-05 1.737401e-10 -6.33427e-05 -3.75922e-12
0.8 0.0 0.95 5.036088e-05 1.788912e-10 -5.03611e-05 -3.35681e-12
0.85 0.0 0.95 3.552714e-05 1.851429e-10 -3.55273e-05 -2.99732e-12
0.9 0.0 0.95 1.876784e-05 1.926777e-10 -1.8768e-05 -2.67628e-12
0.95 0.0 0.95 -9.94395e-11 2.012685e-10 -9.94395e-11 -2.38956e-12
1.0 0.0 0.95 -2.03337e-05 2.466487e-10 2.033347e-05 -6.42295e-12
1.05 0.0 0.95 -4.15594e-05 3.060774e-10 4.155912e-05 -1.69362e-11
1.1 0.0 0.95 -6.3483e-05 3.9055e-10 6.348265e-05 -4.32052e-11
0.0 0.0 1.0 0.0001619148 2.552073e-10 -0.000161915 -4.99885e-11
0.05 0.0 1.0 0.0001582394 2.489483e-10 -0.00015824 -4.51279e-11
0.1 0.0 1.0 0.0001545913 2.430691e-10 -0.000154591 -4.07061e-11
0.15 0.0 1.0 0.0001509395 2.375614e-10 -0.00015094 -3.66881e-11
0.2 0.0 1.0 0.0001472632 2.32583e-10 -0.000147263 -3.30402e-11
0.25 0.0 1.0 0.0001435437 2.281107e-10 -0.000143544 -2.97316e-11
0.3 0.0 1.0 0.0001397586 2.241081e-10 -0.000139759 -2.67338e-11
0.35 0.0 1.0 0.0001358744 2.205897e-10 -0.000135875 -2.40199e-11
0.4 0.0 1.0 0.0001318379 2.175867e-10 -0.000131838 -2.15655e-11
0.45 0.0 1.0 0.0001275597 2.15155e-10 -0.00012756 -1.93483e-11
0.5 0.0 1.0 0.0001228844 2.133905e-10 -0.000122885 -1.7348e-11
0.55 0.0 1.0 0.0001175473 2.124476e-10 -0.000117548 -1.55465e-11
0.6 0.0 1.0 0.0001111623 2.125307e-10 -0.000111163 -1.39277e-11
0.65 0.0 1.0 0.0001033433 2.137964e-10 -0.000103344 -1.2476e-11
0.7 0.0 1.0 9.388149e-05 2.16258e-10 -9.38817e-05 -1.11746e-11
0.75 0.0 1.0 8.271975e-05 2.198628e-10 -8.272e-05 -1.00076e-11
0.8 0.0 1.0 6.983213e-05 2.246047e-10 -6.98323e-05 -8.96064e-12
0.85 0.0 1.0 5.517803e-05 2.305482e-10 -5.51783e-05 -8.02125e-12
0.9 0.0 1.0 3.870098e-05 2.378227e-10 -3.87012e-05 -7.17867e-12
0.95 0.0 1.0 2.033347e-05 2.466487e-10 -2.03337e-05 -6.42297e-12
1.0 0.0 1.0 -1.25484e-10 2.567139e-10 -1.25484e-10 -5.7454e-12
1.05 0.0 1.0 -2.17383e-05 3.159627e-10 2.173796e-05 -1.51981e-11
1.1 0.0 1.0 -4.4145e-05 3.983273e-10 4.414463e-05 -3.89693e-11
0.0 0.0 1.05 0.0001836737 3.749264e-10 -0.000183674 -1.18104e-10
0.05 0.0 1.05 0.0001798445 3.624869e-10 -0.000179845 -1.07452e-10
0.1 0.0 1.05 0.0001760554 3.508541e-10 -0.000176056 -9.76589e-11
0.15 0.0 1.05 0.0001722658 3.399982e-10 -0.000172266 -8.86691e-11
0.2 0.0 1.05 0.0001684492 3.300558e-10 -0.000168449 -8.04267e-11
0.25 0.0 1.05 0.000164584 3.209833e-10 -0.000164584 -7.28797e-11
0.3 0.0 1.05 0.0001606465 3.127243e-10 -0.000160647 -6.59781e-11
0.35 0.0 1.05 0.0001566033 3.052745e-10 -0.000156604 -5.96749e-11
0.4 0.0 1.05 0.0001524024 2.986473e-10 -0.000152403 -5.39254e-11
0.45 0.0 1.05 0.0001479591 2.928826e-10 -0.000147959 -4.86874e-11
0.5 0.0 1.05 0.0001431299 2.880618e-10 -0.00014313 -4.39222e-11
0.55 0.0 1.05 0.0001376751 2.843286e-10 -0.000137675 -3.95935e-11
0.6 0.0 1.05 0.0001312378 2.818912e-10 -0.000131238 -3.56681e-11
0.65 0.0 1.05 0.0001234306 2.809401e-10 -0.000123431 -3.21146e-11
0.7 0.0 1.05 0.0001140155 2.815162e-10 -0.000114016 -2.89011e-11
0.75 0.0 1.05 0.0001029314 2.835417e-10 -0.000102932 -2.59966e-11
0.8 0.0 1.05 9.017213e-05 2.869576e-10 -9.01724e-05 -2.33725e-11
0.85 0.0 1.05 7.571874e-05 2.917817e-10 -7.5719e-05 -2.10029e-11
0.9 0.0 1.05 5.953205e-05 2.981035e-10 -5.95323e-05 -1.88646e-11
0.95 0.0 1.05 4.155912e-05 3.060774e-10 -4.15594e-05 -1.69362e-11
1.0 0.0 1.05 2.173796e-05 3.159627e-10 -2.17383e-05 -1.51981e-11
1.05 0.0 1.05 -1.56853e-10 3.273379e-10 -1.56853e-10 -1.36328e-11
1.1 0.0 1.05 -2.30049e-05 4.085153e-10 2.300448e-05 -3.51248e-11
0.0 0.0 1.1 0.0002057276 5.783347e-10 -0.000205728 -2.59814e-10
0.05 0.0 1.1 0.0002017445 5.549268e-10 -0.000201745 -2.38655e-10
0.1 0.0 1.1 0.0001978214 5.329442e-10 -0.000197822 -2.18969e-10
0.15 0.0 1.1 0.0001939057 5.123373e-10 -0.000193906 -2.00677e-10
0.2 0.0 1.1 0.0001899633 4.932232e-10 -0.000189964 -1.83704e-10
0.25 0.0 1.1 0.0001859692 4.75538e-10 -0.00018597 -1.67977e-10
0.3 0.0 1.1 0.0001818982 4.592058e-10 -0.000181898 -1.53425e-10
0.35 0.0 1.1 0.000177717 4.442021e-10 -0.000177717 -1.39979e-10
0.4 0.0 1.1 0.0001733756 4.305213e-10 -0.000173376 -1.27572e-10
0.45 0.0 1.1 0.0001687944 4.181843e-10 -0.000168795 -1.1614e-10
0.5 0.0 1.1 0.0001638421 4.072543e-10 -0.000163842 -1.05623e-10
0.55 0.0 1.1 0.0001583023 3.978592e-10 -0.000158303 -9.59628e-11
0.6 0.0 1.1 0.0001518485 3.902032e-10 -0.000151849 -8.71032e-11
0.65 0.0 1.1 0.0001440982 3.845041e-10 -0.000144099 -7.89916e-11
0.7 0.0 1.1 0.0001347807 3.808434e-10 -0.000134781 -7.15756e-11
0.75 0.0 1.1 0.0001238161 3.791311e-10 -0.000123816 -6.48033e-11
0.8 0.0 1.1 0.0001112123 3.792492e-10 -0.000111213 -5.86249e-11
0.85 0.0 1.1 9.697241e-05 3.811539e-10 -9.69727e-05 -5.29942e-11
0.9 0.0 1.1 8.107539e-05 3.848845e-10 -8.10757e-05 -4.78676e-11
0.95 0.0 1.1 6.348265e-05 3.9055e-10 -6.3483e-05 -4.32052e-11
1.0 0.0 1.1 4.414463e-05 3.983273e-10 -4.4145e-05 -3.89693e-11
1.05 0.0 1.1 2.300448e-05 4.085153e-10 -2.30049e-05 -3.51248e-11
1.1 0.0 1.1 -1.94458e-10 4.205545e-10 -1.94458e-10 -3.16393e-11
0.0 1.1 0.0 1.803197e-10 -3.60632e-10 1.803197e-10 -7.77156e-15
0.05 1.1 0.0 1.502953e-10 -3.30611e-10 1.803197e-10 -3.91354e-15
0.1 1.1 0.0 1.247767e-10 -3.05092e-10 1.803197e-10 -4.02456e-15
0.15 1.1 0.0 1.031411e-10 -2.83457e-10 1.803197e-10 -4.02456e-15
0.2 1.1 0.0 8.484917e-11 -2.65165e-10 1.803197e-10 -4.02456e-15
0.25 1.1 0.0 6.943187e-11 -2.49748e-10 1.803197e-10 -4.02456e-15
0.3 1.1 0.0 5.648128e-11 -2.36797e-10 1.803197e-10 -4.02456e-15
0.35 1.1 0.0 4.564324e-11 -2.25959e-10 1.803197e-10 -4.02456e-15
0.4 1.1 0.0 3.661061e-11 -2.16926e-10 1.803197e-10 -4.02456e-15
0.45 1.1 0.0 2.911738e-11 -2.09433e-10 1.803197e-10 -4.02456e-15
0.5 1.1 0.0 2.293347e-11 -2.03249e-10 1.803197e-10 -4.02456e-15
0.55 1.1 0.0 1.786016e-11 -1.98176e-10 1.803197e-10 -4.02456e-15
0.6 1.1 0.0 1.372611e-11 -1.94042e-10 1.803197e-10 -4.02456e-15
0.65 1.1 0.0 1.038379e-11 -1.90699e-10 1.803197e-10 -4.02456e-15
0.7 1.1 0.0 7.706385e-12 -1.88022e-10 1.803198e-10 -4.02456e-15
0.75 1.1 0.0 5.584678e-12 -1.85901e-10 1.803204e-10 -4.02456e-15
0.8 1.1 0.0 3.9216e-12 -1.84243e-10 1.803257e-10 -4.02456e-15
0.85 1.1 0.0 2.606225e-12 -1.8297e-10 1.803671e-10 -4.02456e-15
0.9 1.1 0.0 1.325818e-12 -1.82012e-10 1.806896e-10 -4.02456e-15
0.95 1.1 0.0 -1.87416e-12 -1.81312e-10 1.831902e-10 -4.02456e-15
1.0 1.1 0.0 -2.162e-11 -1.80823e-10 2.024467e-10 -3.88578e-15
1.05 1.1 0.0 -1.68657e-10 -1.80502e-10 3.491632e-10 -3.9968e-15
1.1 1.1 0.0 -1.26527e-09 -1.80316e-10 1.445587e-09 -6.10623e-15
0.0 1.1 0.05 1.803197e-10 -3.30611e-10 1.502953e-10 -3.91354e-15
0.05 1.1 0.05 1.502953e-10 -3.00591e-10 1.502953e-10 -1.11022e-16
0.1 1.1 0.05 1.247767e-10 -2.75072e-10 1.502953e-10 -1.11022e-16
0.15 1.1 0.05 1.031411e-10 -2.53437e-10 1.502953e-10 -1.11022e-16
0.2 1.1 0.05 8.484917e-11 -2.35145e-10 1.502953e-10 -1.11022e-16
0.25 1.1 0.05 6.943187e-11 -2.19727e-10 1.502953e-10 -1.11022e-16
0.3 1.1 0.05 5.648128e-11 -2.06776e-10 1.502953e-10 -1.11022e-16
0.35 1.1 0.05 4.564324e-11 -1.95939e-10 1.502953e-10 -1.11022e-16
0.4 1.1 0.05 3.661061e-11 -1.86906e-10 1.502953e-10 -1.11022e-16
0.45 1.1 0.05 2.911738e-11 -1.79413e-10 1.502953e-10 -1.11022e-16
0.5 1.1 0.05 2.293347e-11 -1.73229e-10 1.502953e-10 -1.11022e-16
0.55 1.1 0.05 1.786016e-11 -1.68156e-10 1.502953e-10 -1.11022e-16
0.6 1.1 0.05 1.372611e-11 -1.64021e-10 1.502953e-10 -1.11022e-16
0.65 1.1 0.05 1.038379e-11 -1.60679e-10 1.502954e-10 -1.11022e-16
0.7 1.1 0.05 7.706406e-12 -1.58002e-10 1.502954e-10 -1.11022e-16
0.75 1.1 0.05 5.584845e-12 -1.55881e-10 1.502959e-10 -1.11022e-16
0.8 1.1 0.05 3.922928e-12 -1.54223e-10 1.503001e-10 -1.11022e-16
0.85 1.1 0.05 2.616743e-12 -1.52949e-10 1.503322e-10 -1.11022e-16
0.9 1.1 0.05 1.408994e-12 -1.51991e-10 1.505821e-10 -1.11022e-16
0.95 1.1 0.05 -1.2177e-12 -1.51292e-10 1.525095e-10 -1.11022e-16
1.0 1.1 0.05 -1.64604e-11 -1.50802e-10 1.672628e-10 -1.11022e-16
1.05 1.1 0.05 -1.28482e-10 -1.50482e-10 2.789633e-10 0.0
1.1 1.1 0.05 -9.58792e-10 -1.50295e-10 1.109087e-09 -4.71845e-16
0.0 1.1 0.1 1.803197e-10 -3.05092e-10 1.247767e-10 -4.02456e-15
0.05 1.1 0.1 1.502953e-10 -2.75072e-10 1.247767e-10 -1.11022e-16
0.1 1.1 0.1 1.247767e-10 -2.49553e-10 1.247767e-10 -1.11022e-16
0.15 1.1 0.1 1.031411e-10 -2.27918e-10 1.247767e-10 -1.11022e-16
0.2 1.1 0.1 8.484917e-11 -2.09626e-10 1.247767e-10 -1.11022e-16
0.25 1.1 0.1 6.943187e-11 -1.94208e-10 1.247767e-10 -1.11022e-16
0.3 1.1 0.1 5.648128e-11 -1.81258e-10 1.247767e-10 -1.11022e-16
0.35 1.1 0.1 4.564324e-11 -1.7042e-10 1.247767e-10 -1.11022e-16
0.4 1.1 0.1 3.661061e-11 -1.61388e-10 1.247767e-10 -1.11022e-16
0.45 1.1 0.1 2.911738e-11 -1.53894e-10 1.247767e-10 -1.11022e-16
0.5 1.1 0.1 2.293347e-11 -1.4771e-10 1.247767e-10 -1.11022e-16
0.55 1.1 0.1 1.786016e-11 -1.42637e-10 1.247767e-10 -1.11022e-16
0.6 1.1 0.1 1.372611e-11 -1.38503e-10 1.247767e-10 -1.11022e-16
0.65 1.1 0.1 1.038379e-11 -1.35161e-10 1.247767e-10 -1.11022e-16
0.7 1.1 0.1 7.706423e-12 -1.32483e-10 1.247768e-10 -1.11022e-16
0.75 1.1 0.1 5.584975e-12 -1.30362e-10 1.247772e-10 -1.11022e-16
0.8 1.1 0.1 3.923955e-12 -1.28704e-10 1.247804e-10 -1.11022e-16
0.85 1.1 0.1 2.624821e-12 -1.27431e-10 1.248055e-10 -1.11022e-16
0.9 1.1 0.1 1.472357e-12 -1.26473e-10 1.250001e-10 -1.11022e-16
0.95 1.1 0.1 -7.2206e-13 -1.25773e-10 1.264952e-10 -1.11022e-16
1.0 1.1 0.1 -1.26001e-11 -1.25284e-10 1.378839e-10 -5.55112e-17
1.05 1.1 0.1 -9.8675e-11 -1.24963e-10 2.236382e-10 -1.11022e-16
1.1 1.1 0.1 -7.32853e-10 -1.24777e-10 8.576295e-10 -1.38778e-16
0.0 1.1 0.15 1.803197e-10 -2.83457e-10 1.031411e-10 -4.02456e-15
0.05 1.1 0.15 1.502953e-10 -2.53437e-10 1.031411e-10 -1.11022e-16
0.1 1.1 0.15 1.247767e-10 -2.27918e-10 1.031411e-10 -1.11022e-16
0.15 1.1 0.15 1.031411e-10 -2.06282e-10 1.031411e-10 -1.11022e-16
0.2 1.1 0.15 8.484917e-11 -1.8799e-10 1.031411e-10 -1.11022e-16
0.25 1.1 0.15 6.943187e-11 -1.72573e-10 1.031411e-10 -1.11022e-16
0.3 1.1 0.15 5.648128e-11 -1.59623e-10 1.031411e-10 -1.11022e-16
0.35 1.1 0.15 4.564324e-11 -1.48784e-10 1.031411e-10 -1.11022e-16
0.4 1.1 0.15 3.661061e-11 -1.39752e-10 1.031411e-10 -1.11022e-16
0.45 1.1 0.15 2.911738e-11 -1.32258e-10 1.031411e-10 -1.11022e-16
0.5 1.1 0.15 2.293347e-11 -1.26075e-10 1.031411e-10 -1.11022e-16
0.55 1.1 0.15 1.786016e-11 -1.21001e-10 1.031411e-10 -1.11022e-16
0.6 1.1 0.15 1.372611e-11 -1.16867e-10 1.031411e-10 -1.11022e-16
0.65 1.1 0.15 1.038379e-11 -1.13525e-10 1.031411e-10 -1.11022e-16
0.7 1.1 0.15 7.706436e-12 -1.10848e-10 1.031411e-10 -1.11022e-16
0.75 1.1 0.15 5.585077e-12 -1.08727e-10 1.031414e-10 -1.11022e-16
